    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    4      915.51961

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    5     1741.68353

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    6     1823.02695

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    7     1842.13849

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    8     1877.34271

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

    9     2301.87828

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
   27       0.00000000       0.01265625       0.03786956       0.00000000       0.01265625       0.03786956
   28      -0.00860129       0.00860129       0.03921273      -0.00860129       0.00860129       0.03921273
   29      -0.01162500       0.00000000       0.04050062      -0.01162500       0.00000000       0.04050062
   30      -0.00780580      -0.00780580       0.04172824      -0.00780580      -0.00780580       0.04172824
   31       0.00000000      -0.01040625       0.04289063       0.00000000      -0.01040625       0.04289063
   32       0.00687772      -0.00687772       0.04398285       0.00687772      -0.00687772       0.04398285
   33       0.00900000       0.00000000       0.04500000       0.00900000       0.00000000       0.04500000

  MOD SAYISI  MOD DEGERI

   10     2476.61500

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00687772       0.00687772       0.00101715       0.00687772       0.00687772       0.00101715
    3       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
    4      -0.00780580       0.00780580       0.00327176      -0.00780580       0.00780580       0.00327176
    5      -0.01162500       0.00000000       0.00449938      -0.01162500       0.00000000       0.00449938
    6      -0.00860129      -0.00860129       0.00578727      -0.00860129      -0.00860129       0.00578727
    7       0.00000000      -0.01265625       0.00713044       0.00000000      -0.01265625       0.00713044
    8       0.00926420      -0.00926420       0.00852392       0.00926420      -0.00926420       0.00852392
    9       0.01350000       0.00000000       0.00996267       0.01350000       0.00000000       0.00996267
   10       0.00979453       0.00979453       0.01144170       0.00979453       0.00979453       0.01144170
   11       0.00000000       0.01415625       0.01295597       0.00000000       0.01415625       0.01295597
   12      -0.01019228       0.01019228       0.01450046      -0.01019228       0.01019228       0.01450046
   13      -0.01462500       0.00000000       0.01607013      -0.01462500       0.00000000       0.01607013
   14      -0.01045745      -0.01045745       0.01765996      -0.01045745      -0.01045745       0.01765996
   15       0.00000000      -0.01490625       0.01926491       0.00000000      -0.01490625       0.01926491
   16       0.01059003      -0.01059003       0.02087993       0.01059003      -0.01059003       0.02087993
   17       0.01500000       0.00000000       0.02250000       0.01500000       0.00000000       0.02250000
   18       0.01059003       0.01059003       0.02412006       0.01059003       0.01059003       0.02412006
   19       0.00000000       0.01490625       0.02573509       0.00000000       0.01490625       0.02573509
   20      -0.01045745       0.01045745       0.02734004      -0.01045745       0.01045745       0.02734004
   21      -0.01462500       0.00000000       0.02892987      -0.01462500       0.00000000       0.02892987
   22      -0.01019228      -0.01019228       0.03049954      -0.01019228      -0.01019228       0.03049954
   23       0.00000000      -0.01415625       0.03204403       0.00000000      -0.01415625       0.03204403
   24       0.00979453      -0.00979453       0.03355830       0.00979453      -0.00979453       0.03355830
   25       0.01350000       0.00000000       0.03503733       0.01350000       0.00000000       0.03503733
   26       0.00926420       0.00926420       0.03647608       0.00926420       0.00926420       0.03647608
